0,231403,0,0,0,231302,231303,231502,231503,0,131500,231402,231403,231302,231303,231102,231103,231202,231203,231502,231503,231502,231503,0,0,231402,231403,231302,231303,0,0,0,131300,0,131300,231302,231303,0,131600,131600,231102,231103,231302,231303,231402,231403,231502,231503,0,0,0,231402,231403,0,0,231202,231203,131400,131100,131100,0,0,131600,0,231502,231503,231402,231403,231402,231403,231102,231103,0,0,231402,231403,0,0,231502,231503,231302,231303,0,131600,231502,231503,0,231402,231403,231102,231103,0,231402,231403,231602,231603,131500,0,231302,231303
231400,231401,0,231202,231203,231300,231301,231500,231501,131300,131600,231400,231401,231300,231301,231100,231101,231200,231201,231500,231501,231500,231501,231602,231603,231400,231401,231300,231301,131200,0,131500,0,231102,231103,231300,231301,131100,0,0,231100,231101,231300,231301,231400,231401,231500,231501,0,0,131400,231400,231401,231602,231603,231200,231201,0,231302,231303,131500,131500,231202,231203,231500,231501,231400,231401,231400,231401,231100,231101,231202,231203,231400,231401,231502,231503,231500,231501,231300,231301,131300,0,231500,231501,131500,231400,231401,231100,231101,131200,231400,231401,231600,231601,131600,131200,231300,231301
0,231202,231203,231200,231201,0,131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231600,231601,0,0,0,0,0,131100,0,131600,231100,231101,0,0,0,0,0,0,0,0,0,0,0,0,0,131300,131100,0,0,0,231600,231601,0,0,0,231300,231301,0,0,231200,231201,0,0,0,0,0,0,0,0,231200,231201,0,0,231500,231501,231602,231603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231502,231503
0,231200,231201,0,0,0,0,0,0,0,0,231102,231103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131200,131400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131300,0,0,0,0,0,0,0,0,0,0,231600,231601,0,0,0,0,0,0,0,0,0,0,0,231502,231503,0,0,0,0,0,231500,231501
131300,231102,231103,0,0,0,0,0,0,0,0,231100,231101,0,0,0,0,0,0,231402,231403,0,0,0,220202,220203,0,0,0,0,0,0,231602,231603,0,0,231502,231503,0,0,0,0,0,0,0,0,0,131600,0,0,0,131600,0,0,221302,221303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231102,231103,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,231402,231403
0,231100,231101,0,0,131100,0,0,0,0,0,0,0,0,0,150200,0,0,0,231400,231401,0,0,0,220200,220201,0,0,0,131500,0,0,231600,231601,0,0,231500,231501,0,0,0,0,0,0,0,0,0,0,131600,0,0,0,0,0,221300,221301,0,0,0,0,0,231602,231603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231100,231101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231400,231401
0,231102,231103,0,0,0,0,221202,221203,0,0,0,0,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131300,231600,231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231402,231403,0,0,0,0,0,0,0,0,0,0,0,0,223102,223103,0,0,232502,232503
0,231100,231101,0,0,0,0,221200,221201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231502,231503,0,0,0,0,0,0,0,131500,0,0,0,0,0,0,0,0,0,231400,231401,0,0,0,0,0,0,0,0,0,0,0,0,223100,223101,0,0,232500,232501
231602,231603,231402,231403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243202,243203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,231202,231203,0,0,0,0,0,0,0,0,0,0,0,0,0,231302,231303,0,0,0,132100,132600,0,0,0,0,0,0,0,0,0,0,232502,232503
231600,231601,231400,231401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243200,243201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231200,231201,0,0,0,0,0,0,0,231502,231503,0,0,0,0,231300,231301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232500,232501
0,231602,231603,0,0,0,0,0,0,0,0,0,0,0,131500,0,0,0,0,0,0,0,231302,231303,0,0,0,0,0,0,0,131300,131500,131500,0,0,0,0,0,0,222302,222303,0,0,0,0,150100,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,232602,232603,221302,221303,0,0,0,0,0,0,0,0,0,0,0,0,232102,232103
0,231600,231601,0,0,0,0,131100,250302,250303,0,0,0,0,231602,231603,0,0,0,0,0,0,231300,231301,0,0,0,131600,0,0,0,0,131600,131200,0,0,0,0,0,0,222300,222301,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220302,220303,0,0,0,0,0,231602,231603,131500,0,150200,0,0,0,232600,232601,221300,221301,0,0,0,0,0,0,0,0,0,0,132500,0,232100,232101
231502,231503,0,0,0,0,0,0,250300,250301,0,0,0,0,231600,231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231402,231403,0,0,0,0,0,0,0,0,0,0,0,131500,0,0,0,0,0,0,0,131600,0,0,0,0,0,0,131300,0,0,0,0,0,0,220300,220301,0,0,0,0,0,231600,231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132600,0,0,0,0,0,0,0,232302,232303
231500,231501,0,0,0,0,0,0,0,131600,0,0,0,0,0,0,0,0,0,240302,240303,0,0,0,0,0,0,0,0,0,0,0,231400,231401,0,0,0,131300,131300,0,0,0,0,0,231202,231203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132200,0,0,0,232300,232301
231502,231503,0,0,0,0,0,0,0,131200,0,0,0,0,0,0,0,0,0,240300,240301,0,0,0,0,0,0,0,0,0,0,0,231102,231103,0,0,0,0,131400,0,0,0,0,0,231200,231201,0,0,0,240402,240403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232302,232303
231500,231501,0,0,0,0,0,0,0,0,0,0,0,222202,222203,0,0,0,0,0,0,0,231102,231103,0,0,0,0,131300,0,0,0,231100,231101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240400,240401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240502,240503,0,0,0,232300,232301
0,131600,0,0,0,0,0,0,0,0,0,0,0,222200,222201,0,0,0,0,0,231202,231203,231100,231101,231402,231403,231602,231603,131500,131400,131300,231302,231303,231502,231503,0,0,0,0,0,0,0,0,0,0,0,131600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240500,240501,0,0,232402,232403,0
231202,231203,0,0,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,231200,231201,231302,231303,231400,231401,231600,231601,0,0,131500,231300,231301,231500,231501,231602,231603,231102,231103,231202,231203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250302,250303,0,0,0,131600,131500,0,0,0,0,0,0,0,131500,0,0,0,0,222302,222303,0,0,132600,0,0,0,0,0,0,0,0,0,232102,232103,0,0,0,0,0,232400,232401,0
231200,231201,131600,0,0,0,231500,231501,0,0,0,0,0,0,0,131600,0,0,0,231602,231603,0,231300,231301,0,0,0,0,0,0,0,0,0,0,0,231600,231601,231100,231101,231200,231201,231302,231303,231602,231603,231602,231603,231402,231403,231202,231203,0,0,131500,0,0,0,250300,250301,0,0,0,0,0,0,0,0,131300,0,0,0,0,0,0,0,0,222300,222301,0,0,0,0,0,0,0,0,0,0,0,0,232100,232101,232402,232403,0,0,0,0,232202,232203
231302,231303,0,0,0,0,0,0,0,0,0,0,0,0,131400,0,0,0,0,231600,231601,231302,231303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131400,231300,231301,231600,231601,231600,231601,231400,231401,231200,231201,131100,131300,0,131500,131400,231302,231303,231602,231603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232400,232401,232402,232403,0,0,232200,232201
231300,231301,0,131600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231602,231603,0,231300,231301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,131400,0,231300,231301,231600,231601,231602,231603,231102,231103,231402,231403,231602,231603,131400,131500,131500,131600,231402,231403,0,0,0,0,232502,232503,0,0,0,0,0,0,0,0,132500,132200,0,0,0,0,232400,232401,232602,232603,232602,232603
0,231602,231603,131300,0,0,0,0,0,140300,0,0,0,0,0,0,0,0,231600,231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,0,0,0,0,131600,0,0,0,0,0,0,0,0,231600,231601,231100,231101,231400,231401,231600,231601,0,131200,131500,131400,231400,231401,231402,231403,231302,231303,232500,232501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232600,232601,232600,232601
0,231600,231601,0,0,0,0,0,0,0,0,0,0,131200,0,0,0,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231602,231603,0,0,0,0,320106,320107,320108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231400,231401,231300,231301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232502,232503,0
131600,0,231602,231603,0,0,0,131300,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231600,231601,0,0,0,0,320103,320104,320105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321106,321107,321108,0,0,0,0,0,0,0,0,0,231302,231303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232500,232501,0
0,131300,231600,231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231502,231503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150200,0,0,0,0,130300,131300,0,0,131600,0,320100,320101,320102,0,0,0,0,0,0,0,0,0,250302,250303,0,0,0,0,321103,321104,321105,0,0,0,0,131400,0,0,0,0,231300,231301,0,0,0,232602,232603,0,0,0,0,0,0,0,0,0,0,132600,0,0,0,232502,232503,0
231402,231403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231500,231501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130300,130100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131500,250300,250301,0,0,0,0,321100,321101,321102,0,0,0,0,131100,0,0,0,0,231402,231403,0,0,0,232600,232601,0,0,0,0,0,0,220302,220303,0,0,0,132300,0,0,232500,232501,132200
231400,231401,0,0,0,0,220202,220203,0,0,0,0,0,0,0,0,0,0,0,230202,230203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244302,244303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231400,231401,0,0,0,0,0,0,0,0,0,0,0,220300,220301,0,0,0,0,0,0,0,132400,132200
231102,231103,0,0,131300,0,220200,220201,0,0,0,0,0,0,0,0,0,0,0,230200,230201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244300,244301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131600,0,0,231102,231103,231402,231403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231100,231101,0,0,131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230602,230603,0,0,0,0,0,0,0,0,130500,0,0,0,0,0,0,0,0,0,0,131100,130100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231100,231101,231400,231401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
